"";"IBGE";"Municipio";"Regiao";"CatPop";"UF.x";"TransfCor";"TransfCap";"TransfTot";"RecCor";"RecCap";"RecTot";"RecProp";"GrauDep";"IPTU";"SiglaUF";"DespEduc";"DespSaude";"DespTotal";"CatDep";"UF.y";"MunicipioSemUF";"pib";"pibPerCapita";"pop";"atividadePrincipal";"arrecFed";"eh_capital";"GrauDepCapit"
"4527";"4320008";"Sapucaia do Sul - RS";"Sul";"entre 50 e 500 mil";"RS";231376029,64;3920799,31;234899043,76;303253076,76;3920799,31;307173876,07;72274832,31;0,764710354816991;9831093,57;"RS";65131738,91;73215940,56;278769487,45;"entre 50 e 80%";"Rio Grande do Sul";"Sapucaia do Sul";3017000,676;21805,91;138357;"Demais serviços";142337597,49;FALSE;NA
"4528";"4320107";"Sarandi - RS";"Sul";"menos de 50 mil";"RS";34816867,85;2095146,1;36571516,82;48783025,96;2095146,1;50878172,06;14306655,24;0,718805635879993;2198742,04;"RS";13079846,56;11398001,67;52312544,89;"entre 50 e 80%";"Rio Grande do Sul";"Sarandi";754694,31;32761,52;23036;"Demais serviços";41582816,59;FALSE;NA
"4529";"4320206";"Seberi - RS";"Sul";"menos de 50 mil";"RS";18028743,03;4304574,12;22303643,52;23625310,02;4304574,12;27929884,14;5626240,62;0,798558397457069;915420,72;"RS";7458536,35;7420820,91;27102168,71;"entre 50 e 80%";"Rio Grande do Sul";"Seberi";299534,23;26830,37;11164;"Demais serviços";9596116,35;FALSE;NA
"4530";"4320230";"Sede Nova - RS";"Sul";"menos de 50 mil";"RS";10631387;475961,47;10751387;13623810,52;475961,47;14099771,99;3348384,99;0,762522046996591;90504,7;"RS";2509383,42;2590551,94;13103022,07;"entre 50 e 80%";"Rio Grande do Sul";"Sede Nova";83275,015;27187,4;3063;"Agricultura, inclusive apoio à agricultura e a pós colheita";1048822,27;FALSE;NA
"4531";"4320263";"Segredo - RS";"Sul";"menos de 50 mil";"RS";13931928,89;563177,49;14392706,38;17791272,76;563177,49;18354450,25;3961743,87;0,784153498686238;185021,53;"RS";4293917,35;3816213,04;16868025,86;"entre 50 e 80%";"Rio Grande do Sul";"Segredo";120244,325;16275,63;7388;"Agricultura, inclusive apoio à agricultura e a pós colheita";1772061,18;FALSE;NA
"4532";"4320305";"Selbach - RS";"Sul";"menos de 50 mil";"RS";13318075,47;1083874,39;13734093,61;17141684,78;1083874,39;18225559,17;4491465,56;0,753562262858133;579632,87;"RS";3534823,05;3669437,64;17064077,53;"entre 50 e 80%";"Rio Grande do Sul";"Selbach";188342,499;36685,33;5134;"Demais serviços";7341960,1;FALSE;NA
"4533";"4320321";"Senador Salgado Filho - RS";"Sul";"menos de 50 mil";"RS";10263723,7;437304,95;10644314,12;11331984,14;437304,95;11769289,09;1124974,97;0,90441436509909;117925,9;"RS";2925253,01;2386217,83;12381949,31;"mais de 90%";"Rio Grande do Sul";"Senador Salgado Filho";80277,626;27825,87;2885;"Agricultura, inclusive apoio à agricultura e a pós colheita";769660,27;FALSE;NA
"4534";"4320404";"Serafina Corrêa - RS";"Sul";"menos de 50 mil";"RS";31509690,94;6035044,18;36691285,39;47217903,57;6035044,18;53252947,75;16561662,36;0,689000082441446;2337497,07;"RS";10287004,13;10106941,63;41740649,05;"entre 50 e 80%";"Rio Grande do Sul";"Serafina Corrêa";577014,545;36487,58;15814;"Demais serviços";34129672,09;FALSE;NA
"4535";"4320453";"Sério - RS";"Sul";"menos de 50 mil";"RS";9376853,27;594000;9970853,27;11590429,42;594000;12184429,42;2213576,15;0,818327467483496;61252,74;"RS";2052533,36;3126422;11293816,58;"entre 80 e 90%";"Rio Grande do Sul";"Sério";36818,561;16473,63;2235;"Administração, defesa, educação e saúde públicas e seguridade social";506462,91;FALSE;NA
"4536";"4320503";"Sertão - RS";"Sul";"menos de 50 mil";"RS";16376359,19;951690;17322533,19;18339745,41;951690;19291435,41;1968902,22;0,897939050249242;NA;"RS";6795092,51;3474091,71;18136905,27;"entre 80 e 90%";"Rio Grande do Sul";"Sertão";233406,795;37835,43;6169;"Agricultura, inclusive apoio à agricultura e a pós colheita";4488394,32;FALSE;NA
"4537";"4320552";"Sertão Santana - RS";"Sul";"menos de 50 mil";"RS";13469842,73;456977,72;13868820,45;17140676,1;456977,72;17597653,82;3728833,37;0,78810622096895;NA;"RS";4383423,28;2785873,08;14269288,39;"entre 50 e 80%";"Rio Grande do Sul";"Sertão Santana";149597,563;23950,94;6246;"Demais serviços";4436729,86;FALSE;NA
"4538";"4320578";"Sete de Setembro - RS";"Sul";"menos de 50 mil";"RS";8432655,97;270668,78;8432858,68;10873570,74;270668,78;11144239,52;2711380,84;0,756701133788984;33463,05;"RS";1549044,45;2176563,78;9427610,19;"entre 50 e 80%";"Rio Grande do Sul";"Sete de Setembro";53381,456;25038,21;2132;"Agricultura, inclusive apoio à agricultura e a pós colheita";546161,38;FALSE;NA
"4539";"4320602";"Severiano de Almeida - RS";"Sul";"menos de 50 mil";"RS";11586684,06;1544310,47;12951621,5;13192709,9;1544310,47;14737020,37;1785398,87;0,878849399323996;NA;"RS";3296885,32;2516073,2;13486440,52;"entre 80 e 90%";"Rio Grande do Sul";"Severiano de Almeida";91308,434;23472,61;3890;"Demais serviços";2211431,6;FALSE;NA
"4540";"4320651";"Silveira Martins - RS";"Sul";"menos de 50 mil";"RS";8755943,72;1326151,14;10004093,72;11117031,52;1326151,14;12443182,66;2439088,94;0,803981906667599;197089,9;"RS";1849009,59;2094620,59;9665758,1;"entre 80 e 90%";"Rio Grande do Sul";"Silveira Martins";45993,57;18493,59;2487;"Administração, defesa, educação e saúde públicas e seguridade social";1690264,9;FALSE;NA
"4541";"4320677";"Sinimbu - RS";"Sul";"menos de 50 mil";"RS";19558903,45;616183,8;20128153,45;22726894,55;616183,8;23343078,35;3214924,9;0,862275024236467;225993,27;"RS";9187730,36;4879743,47;22761177,73;"entre 80 e 90%";"Rio Grande do Sul";"Sinimbu";182825,892;17579,41;10400;"Agricultura, inclusive apoio à agricultura e a pós colheita";3423435,83;FALSE;NA
"4542";"4320701";"Sobradinho - RS";"Sul";"menos de 50 mil";"RS";24692322,23;1171632,25;25728587,63;32856382,24;1171632,25;34028014,49;8299426,86;0,756100172625735;1412553,34;"RS";8606938,83;6145412,54;29844058,69;"entre 50 e 80%";"Rio Grande do Sul";"Sobradinho";323048,657;21617,28;14944;"Demais serviços";10019101,39;FALSE;NA
"4543";"4320800";"Soledade - RS";"Sul";"menos de 50 mil";"RS";44282809,22;2703496,44;46699638,06;61529655,94;2703496,44;64233152,38;17533514,32;0,727033258211077;3200080,1;"RS";16168423,6;12386308,39;59357313,08;"entre 50 e 80%";"Rio Grande do Sul";"Soledade";693399,575;22180,98;31261;"Demais serviços";37896607,64;FALSE;NA
"4544";"4320859";"Tabaí - RS";"Sul";"menos de 50 mil";"RS";11195927,99;621533,96;11650311,95;11907329,99;621533,96;12528863,95;878552;0,92987776038545;NA;"RS";4354547,62;2376492,71;12514829,63;"mais de 90%";"Rio Grande do Sul";"Tabaí";80135,55;17967,61;4460;"Produção florestal, pesca e aquicultura";1466737,11;FALSE;NA
"4545";"4320909";"Tapejara - RS";"Sul";"menos de 50 mil";"RS";36152273,28;2961925,47;38407310,61;49619757,73;2961925,47;52581683,2;14174372,59;0,730431364547874;5175579,09;"RS";11588169,1;9159639,92;46823785,35;"entre 50 e 80%";"Rio Grande do Sul";"Tapejara";752232,647;34946,93;21525;"Indústrias de transformação";64333190,19;FALSE;NA
"4546";"4321006";"Tapera - RS";"Sul";"menos de 50 mil";"RS";20785495,61;2297298,78;22331627,26;28518287,24;2297298,78;30815586,02;8483958,76;0,724686113238485;1426023,84;"RS";5742763,31;6398021,32;26590370,99;"entre 50 e 80%";"Rio Grande do Sul";"Tapera";356129,649;32965,81;10803;"Demais serviços";24269392,18;FALSE;NA
"4547";"4321105";"Tapes - RS";"Sul";"menos de 50 mil";"RS";27376812,31;1597647,72;28192157,61;36166756,25;1597647,72;37764403,97;9572246,36;0,746527275589887;2453598,92;"RS";8839019,92;9058926,24;35059484,82;"entre 50 e 80%";"Rio Grande do Sul";"Tapes";324779,824;18714,98;17354;"Demais serviços";9158777,42;FALSE;NA
"4548";"4321204";"Taquara - RS";"Sul";"entre 50 e 500 mil";"RS";69680476,96;3868736,9;71522604,8;99399579,52;3868736,9;103268316,42;31745711,62;0,692590014822283;4990014,6;"RS";33376918,93;20126090,21;116163999,37;"entre 50 e 80%";"Rio Grande do Sul";"Taquara";1204619,567;21045,8;57238;"Demais serviços";73325753,39;FALSE;NA
"4549";"4321303";"Taquari - RS";"Sul";"menos de 50 mil";"RS";42365236,56;6525044,31;43114278,31;48811827,32;6525044,31;55336871,63;12222593,32;0,779123883227007;NA;"RS";12005463,52;14780539,06;47315004,86;"entre 50 e 80%";"Rio Grande do Sul";"Taquari";675877,884;24914,4;27128;"Demais serviços";36315073,79;FALSE;NA
"4550";"4321329";"Taquaruçu do Sul - RS";"Sul";"menos de 50 mil";"RS";10801251,2;806883,04;11608134,24;11628632,16;806883,04;12435515,2;827380,960000001;0,933466290162228;141277,78;"RS";2881362,17;2999494,69;11828068,07;"mais de 90%";"Rio Grande do Sul";"Taquaruçu do Sul";85755,176;27752,48;3090;"Comércio e reparação de veículos automotores e motocicletas";1546300,72;FALSE;NA
"4551";"4321352";"Tavares - RS";"Sul";"menos de 50 mil";"RS";12187460,82;887013,74;12815528,65;13130520,45;887013,74;14017534,19;1202005,54;0,914249858519518;191397,72;"RS";2872742,19;4114938,1;13346246,19;"mais de 90%";"Rio Grande do Sul";"Tavares";74923,538;13490,01;5554;"Administração, defesa, educação e saúde públicas e seguridade social";2560305,54;FALSE;NA
"4552";"4321402";"Tenente Portela - RS";"Sul";"menos de 50 mil";"RS";24967877,93;1438093,38;26264512,46;31667480,02;1438093,38;33105573,4;6841060,94;0,793356216569866;1349662,21;"RS";6302380,93;6645575,68;27441721,85;"entre 50 e 80%";"Rio Grande do Sul";"Tenente Portela";334698,582;23840,63;14039;"Demais serviços";9931968,12;FALSE;NA
"4553";"4321436";"Terra de Areia - RS";"Sul";"menos de 50 mil";"RS";19491172;197500;19491172;24529012,45;197500;24726512,45;5235340,45;0,788270163024952;1327947,91;"RS";7533593,11;4690460,72;22629631,34;"entre 50 e 80%";"Rio Grande do Sul";"Terra de Areia";185521,254;17446,05;10634;"Demais serviços";6112330,77;FALSE;NA
"4554";"4321451";"Teutônia - RS";"Sul";"menos de 50 mil";"RS";51810121,01;2051884,43;52610638,15;71956908,36;2051884,43;74008792,79;21398154,64;0,710870102952263;4165160,9;"RS";20376138,56;15118699,46;69630849,68;"entre 50 e 80%";"Rio Grande do Sul";"Teutônia";1043048,812;34572,38;30170;"Indústrias de transformação";48175232,37;FALSE;NA
"4555";"4321469";"Tio Hugo - RS";"Sul";"menos de 50 mil";"RS";10772449,6;729927,42;11345852,42;12348255;729927,42;13078182,42;1732330;0,867540462094273;216812,14;"RS";3388403,7;2361006,03;13270007,02;"entre 80 e 90%";"Rio Grande do Sul";"Tio Hugo";111674,609;38349,8;2912;"Agricultura, inclusive apoio à agricultura e a pós colheita";2249271,85;FALSE;NA
"4556";"4321477";"Tiradentes do Sul - RS";"Sul";"menos de 50 mil";"RS";12566641,15;1394088,2;13837312,19;14026209,96;1394088,2;15420298,16;1582985,97;0,897344010240591;63978,3;"RS";3841808,7;3376787,8;14579947,8;"entre 80 e 90%";"Rio Grande do Sul";"Tiradentes do Sul";110717,988;17343,04;6384;"Administração, defesa, educação e saúde públicas e seguridade social";1261714,55;FALSE;NA
"4557";"4321493";"Toropi - RS";"Sul";"menos de 50 mil";"RS";8812524,71;82825,13;8812524,71;11190576,92;82825,13;11273402,05;2460877,34;0,781709431714981;77285,24;"RS";1641206,07;2141595,22;9367556,29;"entre 50 e 80%";"Rio Grande do Sul";"Toropi";61687,185;20644,97;2988;"Agricultura, inclusive apoio à agricultura e a pós colheita";474549,41;FALSE;NA
"4558";"4321501";"Torres - RS";"Sul";"menos de 50 mil";"RS";48170754,05;4446152,56;48852279,05;101383442,61;4446152,56;105829595,17;56977316,12;0,461612642205858;22244302,13;"RS";22562474,43;18917331,52;93200134,03;"até 50%";"Rio Grande do Sul";"Torres";977767,792;26349,96;37107;"Demais serviços";36938352,86;FALSE;NA
"4559";"4321600";"Tramandaí - RS";"Sul";"menos de 50 mil";"RS";80125117,58;2737336,93;80453530,28;137458602,41;2737336,93;140195939,34;59742409,06;0,573864911200359;NA;"RS";35472894,12;33829145,87;141082611,46;"entre 50 e 80%";"Rio Grande do Sul";"Tramandaí";876972,887;18912,91;46369;"Demais serviços";31900588,62;FALSE;NA
"4560";"4321626";"Travesseiro - RS";"Sul";"menos de 50 mil";"RS";10632074,07;796130,04;11374874,07;11299931,6;796130,04;12096061,64;721187,570000002;0,940378315565528;94837,58;"RS";2048189,22;2141893,21;11106046,68;"mais de 90%";"Rio Grande do Sul";"Travesseiro";58705,837;24573,39;2389;"Pecuária, inclusive apoio à pecuária";563102,78;FALSE;NA
"4561";"4321634";"Três Arroios - RS";"Sul";"menos de 50 mil";"RS";9735356,42;322600;9985356,42;13406573,49;322600;13729173,49;3743817,07;0,727309362597326;300787,42;"RS";1696660,68;2777752,92;11491630,59;"entre 50 e 80%";"Rio Grande do Sul";"Três Arroios";67779,622;23591,93;2873;"Administração, defesa, educação e saúde públicas e seguridade social";1234799;FALSE;NA
"4562";"4321667";"Três Cachoeiras - RS";"Sul";"menos de 50 mil";"RS";17973963,6;2186730,59;20059694,69;21963830,95;2186730,59;24150561,54;4090866,85;0,830609866225081;897307,98;"RS";6728786,16;6777664,83;21909127,13;"entre 80 e 90%";"Rio Grande do Sul";"Três Cachoeiras";204650,529;18929,84;10811;"Demais serviços";7454455,77;FALSE;NA
"4563";"4321709";"Três Coroas - RS";"Sul";"menos de 50 mil";"RS";45992983,83;683180,14;46595272,83;62710279,48;683180,14;63393459,62;16798186,79;0,735017036604509;2315629,5;"RS";21782957,45;11501071,63;57508960,48;"entre 50 e 80%";"Rio Grande do Sul";"Três Coroas";917194,69;35152,33;26092;"Indústrias de transformação";57761731,99;FALSE;NA
"4564";"4321808";"Três de Maio - RS";"Sul";"menos de 50 mil";"RS";36766369,71;1769975,07;38306443,28;52573488,69;1769975,07;54343463,76;16037020,48;0,704895136040184;3525910;"RS";12285115,47;11312479,82;50680006,71;"entre 50 e 80%";"Rio Grande do Sul";"Três de Maio";849661,031;34701,29;24485;"Demais serviços";43355957,78;FALSE;NA
"4565";"4321832";"Três Forquilhas - RS";"Sul";"menos de 50 mil";"RS";9772628,16;36700;9772628,16;11738109,62;36700;11774809,62;2002181,46;0,829960608738912;49344,63;"RS";2397302,99;2288607,18;10124651,44;"entre 80 e 90%";"Rio Grande do Sul";"Três Forquilhas";50870,872;17397,7;2924;"Agricultura, inclusive apoio à agricultura e a pós colheita";490192,95;FALSE;NA
"4566";"4321857";"Três Palmeiras - RS";"Sul";"menos de 50 mil";"RS";12759916,47;796797,96;13377916,47;15415500,67;796797,96;16212298,63;2834382,16;0,825170864126872;NA;"RS";3769976,43;3594168,61;16693051,25;"entre 80 e 90%";"Rio Grande do Sul";"Três Palmeiras";108339,699;24231,65;4471;"Agricultura, inclusive apoio à agricultura e a pós colheita";1667454,46;FALSE;NA
"4567";"4321907";"Três Passos - RS";"Sul";"menos de 50 mil";"RS";39982502,04;1111896,55;40598040,43;56050880,24;1111896,55;57162776,79;16564736,36;0,710218129870524;4054036,63;"RS";16090520,24;11169932,42;55878647,73;"entre 50 e 80%";"Rio Grande do Sul";"Três Passos";665228,532;26990,24;24647;"Demais serviços";34188254,36;FALSE;NA
"4568";"4321956";"Trindade do Sul - RS";"Sul";"menos de 50 mil";"RS";13829538,71;990857,4;14820396,11;16209425,73;990857,4;17200283,13;2379887,02;0,861636753185237;NA;"RS";4287540,76;4597742,32;17150319,98;"entre 80 e 90%";"Rio Grande do Sul";"Trindade do Sul";151101,259;25348,31;5961;"Agricultura, inclusive apoio à agricultura e a pós colheita";2991037,82;FALSE;NA
"4569";"4322004";"Triunfo - RS";"Sul";"menos de 50 mil";"RS";125599328,89;2306700;125599328,89;197422606,48;2306700;199729306,48;74129977,59;0,628847769531393;8246682,22;"RS";56944279,62;34755418,89;169785053,56;"entre 50 e 80%";"Rio Grande do Sul";"Triunfo";7478984,115;268381,39;27867;"Indústrias de transformação";105298185,01;FALSE;NA
"4570";"4322103";"Tucunduva - RS";"Sul";"menos de 50 mil";"RS";12557762,87;1340392,4;13182111,65;16214412,53;1340392,4;17554804,93;4372693,28;0,750911884385149;225005,64;"RS";2810316,4;4319112,62;16960343,16;"entre 50 e 80%";"Rio Grande do Sul";"Tucunduva";175707,659;29318,82;5993;"Demais serviços";3384385,58;FALSE;NA
"4571";"4322186";"Tupanci do Sul - RS";"Sul";"menos de 50 mil";"RS";8358728,28;684086,88;8914465,16;8790996,02;684086,88;9475082,9;560617,74;0,940832418468866;NA;"RS";2707631,12;2016091,96;9704945,64;"mais de 90%";"Rio Grande do Sul";"Tupanci do Sul";38813,364;24503,39;1584;"Agricultura, inclusive apoio à agricultura e a pós colheita";286207,06;FALSE;NA
"4572";"4322202";"Tupanciretã - RS";"Sul";"menos de 50 mil";"RS";46292706,02;2724631,74;47478396,59;58868741,69;2724631,74;61593373,43;14114976,84;0,770836113465331;2665290,57;"RS";19542200,6;11496379,87;58112367,35;"entre 50 e 80%";"Rio Grande do Sul";"Tupanciretã";1017559,57;43261,75;23521;"Agricultura, inclusive apoio à agricultura e a pós colheita";23554635,97;FALSE;NA
"4573";"4322251";"Tupandi - RS";"Sul";"menos de 50 mil";"RS";20847809,15;249792,12;20867759,15;24737167,5;249792,12;24986959,62;4119200,47;0,835145990843043;452652,07;"RS";6706310,52;4671657,79;23826356,58;"entre 80 e 90%";"Rio Grande do Sul";"Tupandi";419744,201;96139,3;4366;"Indústrias de transformação";13991892,72;FALSE;NA
"4574";"4322301";"Tuparendi - RS";"Sul";"menos de 50 mil";"RS";15545042,52;1335863,51;16704744,2;21358850,2;1335863,51;22694713,71;5989969,51;0,736063226593573;934260,47;"RS";4350393,58;5433635,95;21338494,56;"entre 50 e 80%";"Rio Grande do Sul";"Tuparendi";238159,181;27776,9;8574;"Demais serviços";4972287,6;FALSE;NA
"4575";"4322327";"Turuçu - RS";"Sul";"menos de 50 mil";"RS";11680159,81;385328,4;11965331,81;13614285,08;385328,4;13999613,48;2034281,67;0,854690154631326;NA;"RS";3927422,19;4244289,61;14141342,57;"entre 80 e 90%";"Rio Grande do Sul";"Turuçu";82507,722;22944,31;3596;"Agricultura, inclusive apoio à agricultura e a pós colheita";1161378,79;FALSE;NA
"4576";"4322343";"Ubiretama - RS";"Sul";"menos de 50 mil";"RS";8622056,42;212297,12;8834353,54;10422613,88;212297,12;10634911;1800557,46;0,830693697389663;30225,92;"RS";1565807,56;2167265,92;9867647,33;"entre 80 e 90%";"Rio Grande do Sul";"Ubiretama";49999,916;22075,02;2265;"Administração, defesa, educação e saúde públicas e seguridade social";235933,27;FALSE;NA
"4577";"4322350";"União da Serra - RS";"Sul";"menos de 50 mil";"RS";8888538,01;778205,55;9499163,01;9529504,75;778205,55;10307710,3;808547,290000001;0,921558981920553;30637,46;"RS";1380339,45;2222574,28;10180199,39;"mais de 90%";"Rio Grande do Sul";"União da Serra";50150,249;35492,04;1413;"Pecuária, inclusive apoio à pecuária";922584,14;FALSE;NA
"4578";"4322376";"Unistalda - RS";"Sul";"menos de 50 mil";"RS";8153317,52;936668,63;8888849,71;8792886,35;936668,63;9729554,98;840705,270000001;0,913592628673341;NA;"RS";2736170,17;2824996,44;10368290,67;"mais de 90%";"Rio Grande do Sul";"Unistalda";54034,429;21779,29;2481;"Agricultura, inclusive apoio à agricultura e a pós colheita";432361,75;FALSE;NA
"4579";"4322400";"Uruguaiana - RS";"Sul";"entre 50 e 500 mil";"RS";152731155,63;13830;152731155,63;204534385,48;13830;204548215,48;51817059,85;0,746675571192815;10962661,93;"RS";72461264,7;40991524,37;217862028,6;"entre 50 e 80%";"Rio Grande do Sul";"Uruguaiana";2624814,991;20245,08;129652;"Demais serviços";1656805456,41;FALSE;NA
"4580";"4322509";"Vacaria - RS";"Sul";"entre 50 e 500 mil";"RS";113101718,41;8480437,65;115274590,92;139640859,06;8480437,65;148121296,71;32846705,79;0,778244543360236;8692841,12;"RS";43529870,06;44244639,07;139879587,26;"entre 50 e 80%";"Rio Grande do Sul";"Vacaria";1925244,537;29684,45;64857;"Demais serviços";100251621,55;FALSE;NA
"4581";"4322525";"Vale Verde - RS";"Sul";"menos de 50 mil";"RS";10329905,36;834470,56;11138406,06;12998888,66;834470,56;13833359,22;2694953,16;0,805184473478886;95053,4;"RS";3200648,07;2478891,57;11980855,78;"entre 80 e 90%";"Rio Grande do Sul";"Vale Verde";73805,388;21492,54;3434;"Agricultura, inclusive apoio à agricultura e a pós colheita";797325,29;FALSE;NA
"4582";"4322533";"Vale do Sol - RS";"Sul";"menos de 50 mil";"RS";20431978;2908253,27;23332631,15;26033633,68;2908253,27;28941886,95;5609255,8;0,806189008695579;140977,74;"RS";6354535,29;4831895,04;22659263,82;"entre 80 e 90%";"Rio Grande do Sul";"Vale do Sol";217580,066;18676,4;11650;"Agricultura, inclusive apoio à agricultura e a pós colheita";4182316,6;FALSE;NA
